1102,regenerate,"1,105",regeneration (n) 602 regenerate (v) 326 regenerative (j) 177 unregenerate (j) Rel 16 regenerate (n) 13 regenerate (j) Med 12 regenerating (j) Sci 10,
1103,precursor,"1,104",precursor (n) 1104,
1104,augment,"1,103",augment (v) 1103 augmentation (n) 133 augmented (j) Med 74,
1105,dominican,"1,101",Dominican (j) 1101 Dominican (n) Rel 202,
1106,ostensible,"1,101",ostensibly (r) 933 ostensible (j) 168,
1107,indispensable,"1,098",indispensable (j) 1054 dispensable (j) 44,
1108,portray,"1,096",portray (v) 3798 portrayal (n) 1096 portrayed (j) Hum 17,
1109,sanction,"1,092",sanction (n) His+Law 3752 sanction (v) 1092 sanctioned (j) 87 sanctioning (n) Law 33 sanctioning (j) 30 unsanctioned (j) 23,
1110,trade,"1,092",trade (n) 21683 trade (v) 3916 trading (n) 3297 trader (n) 1800 trade-off (n) 1092 traded (j) 60,
1111,predispose,"1,091",predispose (v) 624 predisposition (n) 467 predisposing (j) Med 60 predisposed (j) Med 48,
1112,overt,"1,091",overt (j) 1091 overtly (r) Hum 596,
1113,pertinent,"1,089",pertinent (j) 1089 pertinently (r) Hum 17,
1114,prominence,"1,087",prominence (n) 1087,
1115,rich,"1,084",rich (j) 9776 richness (n) 1084 riches (n) 545 richly (r) 372,
1116,face,"1,082",face (v) 18722 face (n) 14136 face-to-face (j) 1082 facing (j) 135 faceless (j) Hum 110 facing (n) 35 faced (j) His 12,
1117,contest,"1,082",contest (n) 2504 contest (v) 955 contested (j) 551 contestant (n) Soc 431 uncontested (j) 127 contesting (j) 63 contestable (j) Law 39 incontestable (j) 28,
1118,incline,"1,078",inclined (j) 1579 inclination (n) 1078 incline (n) Med 386 incline (v) 50,
1119,noteworthy,"1,077",noteworthy (j) 1077,
1120,impetus,"1,076",impetus (n) 1076,
1121,computer,"1,075",computerized (j) 1000 computationally (r) Sci 83 computerization (n) 75 computerize (v) Fin 35,
1122,order,"1,071",order (n) 24247 order (v) 6085 orderly (j) 747 ordering (n) 626 ordered (j) 264 reorder (v) 181 reordering (n) 67 orderliness (n) 53 reorder (n) Sci 39 orderly (n) 38unordered (j) Hum 25,
1123,disparate,"1,070",disparate (j) 1070,
1124,safeguard,"1,068",safeguard (v) 1068 safeguard (n) 604 safeguarding (n) His+Law 13,
1125,set,"1,066",set (v) 31813 set (n) 20460 setting (n) Edu 15608 subset (n) 1066 set (j) 122 setting (j) 28,
1126,stipulate,"1,066",stipulate (v) 708 stipulation (n) 301 stipulated (j) 57,
1127,congruent,"1,062",congruent (j) 590 congruence (n) 472,
1128,tenet,"1,057",tenet (n) 1057,
1129,attest,"1,056",attest (v) 1056 attestation (n) 79,
1130,periphery,"1,049",peripheral (j) Med 1570 periphery (n) 1049 peripheral (n) Sci 239 peripherally (r) Med 59,
1131,day,"1,044",day (n) 69430 daily (j) 9884 daily (r) Med 2594 day-to-day (j) 1114 present-day (j) 1044 daylight (n) Sci 664 midday (n) 310 daily (n) 164,
1132,novelty,"1,041",novelty (n) 1041,
1133,coherence,"1,039",coherence (n) 1039 incoherence (n) 133,
1134,template,"1,032",template (n) 1032,
1135,encode,"1,027",encode (v) 1027 encoder (n) Sci 261 encoded (j) 88 encoding (n) Edu 79 encoding (j) Rel 57,
1136,inverse,"1,027",inverse (j) 529 inversely (r) 371 inverse (n) 127,
1137,capitalist,"1,023",capitalist (j) His 1788 capitalist (n) 910 capitalistic (j) 113,
1138,affiliate,"1,017",affiliation (n) 5227 affiliate (n) Med 826 affiliate (v) 723 affiliated (j) 294 unaffiliated (j) Rel 62,
1139,real,"1,016",real (j) 27091 reality (n) 17500 realistic (j) 3003 realism (n) Hum 1745 realist (n) Hum 1078 unrealistic (j) 920 realistically (r) 465 unreal (j) 213 realist (j) Hum 129unrealistically (r) 96 unreality (n) Hum 65 real (r) 49,
1140,ascribe,"1,012",ascribe (v) 961 ascription (n) 95 ascribed (j) 51,
1141,affinity,"1,008",affinity (n) 1008,
1142,prescribe,"1,007",prescribe (v) Med 2086 prescribed (j) 1007 prescribing (n) Med 73,
1143,concur,"1,006",concur (v) 1006 concurrence (n) Law 211 concurring (j) Law 74,
1144,locality,"1,006",locality (n) 1006,
1145,induct,"1,006",induction (n) 1006 induct (v) 82,
1146,erupt,"1,006",erupt (v) 1047 eruption (n) 1006 eruptive (j) 27 erupting (j) Sci 12,
1147,family,"1,006",family (n) 67188 familial (j) 1006 subfamily (n) Sci 38,
1148,receptive,"1,005",receptive (j) 771 receptivity (n) 199 receptiveness (n) 44 unreceptive (j) 35,
1149,underpin,"1,003",underpin (v) 526 underpinning (n) 477,
1150,latent,997,latent (j) 997 latency (n) 482,
1151,asymmetry,997,asymmetry (n) 674 asymmetrical (j) 323 asymmetric (j) 228 asymmetrically (r) 31,
1152,secure,994,security (n) 24986 secure (v) 5389 secure (j) 2033 insecurity (n) 994 insecure (j) 417 securely (r) 297 unsecured (j) Law 125 secured (j) Law 92 securing (n) 21,
1153,normal,990,normal (j) Med 11519 normally (r) 4052 normalize (v) 562 normalization (n) His 477 normality (n) 279 normalized (j) 149 normal (n) Med 63,
1154,vitality,990,vitality (n) 990,
1155,site,987,site (n) 34284 on-site (j) 987 site (v) 227 siting (n) 155,
1156,terminate,985,terminate (v) 1122 termination (n) 985 terminator (n) Sci 128 terminating (j) 55 terminated (j) 33,
1157,emanate,980,emanate (v) 980 emanation (n) Rel 86,
1158,breadth,978,breadth (n) 978,
1159,propensity,976,propensity (n) 976,
1160,dichotomy,974,dichotomy (n) 974,
1161,literacy,974,literacy (n) Edu 3964 literate (j) 672 illiterate (j) 413 illiteracy (n) 302 literate (n) 56 illiterate (n) His 54,
1162,precipitate,971,precipitation (n) Sci 972 precipitate (v) 916 precipitate (n) 55 precipitating (j) 48 precipitately (r) His+Law 9,
1163,multitude,971,multitude (n) 971 multitudinous (j) Hum 28,
1164,construe,965,construe (v) 965 misconstrue (v) 111 misconstrued (j) Rel 7,
1165,stringent,961,stringent (j) 961 stringency (n) Law 65 stringently (r) Law 61,
1166,epistemology,957,epistemological (j) 957 epistemology (n) Rel 689 epistemic (j) Hum 274 epistemically (r) Hum 23 episteme (n) Hum 21 epistemologist (n) Hum+Rel 16,
1167,equivocal,954,unequivocally (r) 359 unequivocal (j) 313 equivocal (j) 282,
1168,notice,953,notice (v) 5793 notice (n) Law 2223 noticeable (j) 953 unnoticed (j) 499 noticeably (r) 481 unnoticeable (j) 14 noticing (n) Edu+Rel 4,
1169,reiterate,951,reiterate (v) 951 reiteration (n) Hum 106 reiterated (j) Hum 17,
1170,inconsistency,945,inconsistency (n) 945,
1171,drawback,943,drawback (n) 943,
1172,imagine,942,imagine (v) 8275 imagination (n) Hum 4455 imaginary (j) Hum 1087 imaginative (j) Hum 1083 imagined (j) 892 imaginable (j) 314 unimaginable (j) 267 imaginatively(r) Hum 182 imagining (n) 123 unimaginative (j) 59 unimaginably (r) 57 unimagined (j) 50,
1173,choose,942,choose (v) 23035 chosen (j) 942 choosing (n) 343 choosy (j) 39 unchosen (j) Law+Rel 20,
1174,synonym,938,synonymous (j) 624 synonym (n) 314,
1175,neural,936,neural (j) 936,
1176,entrench,933,entrench (v) 475 entrenched (j) 458 entrenchment (n) His 90,
1177,multidimensional,930,multidimensional (j) 930,
1178,power,923,power (n) 66059 powerful (j) 13096 power (v) Sci 1280 powerless (j) 694 powerfully (r) 616 powerlessness (n) 307 powered (j) Sci 297,
1179,refrain,913,refrain (v) 913 refrain (n) Hum 326,
1180,primacy,912,primacy (n) 912,
1181,conducive,911,conducive (j) 911,
1182,coexist,908,coexist (v) 908 coexistence (n) 538 coexisting (j) Med 38 coexistent (j) Med 19,
1183,suffice,908,suffice (v) 908,
1184,theorise,906,theorize (v) 906 theorizing (n) 353 theorized (j) 17,
1185,target,903,target (n) 12089 target (v) 4579 targeted (j) 790 targeting (n) 113,
1186,commonplace,902,commonplace (j) 902 commonplace (n) Hum 100,
1187,amplify,901,amplify (v) 901 amplifier (n) Sci 476 amplification (n) Med 402 amplified (j) Med 100,
1188,outweigh,900,outweigh (v) 900,
1189,intellect,891,intellect (n) 891,
1190,innate,889,innate (j) 790 innately (r) 99,
1191,speculate,884,speculate (v) 1970 speculation (n) 1638 speculative (j) 884 speculator (n) 263 speculatively (r) 29,
1192,infuse,881,infuse (v) 881 infusion (n) Med 739,
1193,abandon,876,abandon (v) 5180 abandonment (n) 876 abandoned (j) 599 abandon (n) 104,
1194,legitimise,875,legitimize (v) 842 legitimization (n) 93 legitimizing (j) 33 legitimized (j) 18,
1195,geometry,873,geometry (n) Sci 1307 geometric (j) 808 geometrical (j) Hum 163 geometrically (r) 65,
1196,purchase,872,purchase (v) 5475 purchase (n) 3311 purchasing (n) 757 purchaser (n) Law 386 purchased (j) 115 repurchase (n) Fin 44 purchasing (j) Hum+Rel 6,
1197,intrusion,868,intrusion (n) 868,
1198,interplay,865,interplay (n) 865,
1199,livelihood,864,livelihood (n) 864,
1200,ethos,861,ethos (n) 861,
1201,espouse,858,espouse (v) 858 espousal (n) Law 44,
1202,fluctuate,856,fluctuation (n) Sci 1598 fluctuate (v) 562 fluctuating (j) 294,
1203,proxy,856,proxy (n) 856,
1204,position,854,position (n) 33008 position (v) 2640 positioning (n) 805 positional (j) Med 237 reposition (v) 235 repositioning (n) 49 positioned (j) Med 11,
1205,sociopolitical,852,sociopolitical (j) 852,
1206,interdependent,852,interdependent (j) 684 interdependency (n) 168,
1207,weight,849,weight (n) Med 15935 weight (v) 581 weighted (j) Med 571 weighting (n) 268 unweighted (j) Edu 122 weightlessness (n) Sci 61 weightless (j) Sci 58,
1208,redundant,849,redundant (j) 474 redundancy (n) 375 redundantly (r) Hum 13,
1209,concomitant,847,concomitant (j) 713 concomitantly (r) 134 concomitant (n) 28,
1210,transient,846,transient (j) 846 transience (n) Soc 113 transient (n) Sci 71 transiently (r) Med 20,
1211,interrupt,844,interrupt (v) 1291 interruption (n) 844 interrupt (n) 295 uninterrupted (j) 263 interrupted (j) Med 63 uninterruptedly (r) 11,
1212,inception,843,inception (n) 843,
1213,bind,842,bind (v) 5072 binding (j) 842 bound (n) 808 bound (v) 467 binder (n) 269 bind (n) 193 bound (j) 167 binding (n) Hum 166 unbound (j) 36 unbind (v) 34,
1214,admit,841,admit (v) 7156 admittedly (r) 841 admitting (j) 133 admittance (n) 93 readmit (v) Med 53 admitted (j) 46,
1215,pertain,841,pertaining (i) Edu 1065 pertain (v) 841,
1216,archive,840,archive (n) 2008 archival (j) 593 archive (v) 247 archivist (n) His 99 archived (j) 37 archiving (n) Sci 16,
1217,paramount,839,paramount (j) 839,
1218,confound,838,confound (v) 838 confounding (j) Med 190 confounding (n) Med 57 confounded (j) 25,
1219,hamper,833,hamper (v) 833 hamper (n) 89 unhampered (j) Soc 29 hampered (j) 12,
1220,learn,832,learn (v) Edu 45228 learning (n) Edu 24271 learner (n) Edu 4975 learned (j) 832 relearn (v) 86 unlearn (v) Rel 64 unlearned (j) Rel 38 relearning (n) 17,
1221,found,832,found (v) 5161 founder (n) 4128 founding (j) 976 founding (n) 832 unfounded (j) 236 founder (v) 214,
1222,underline,830,underline (v) 830 underlined (j) Edu 41 underlining (n) 10 underline (n) Soc 8,
1223,question,829,question (n) 61773 question (v) 5358 questionable (j) 1278 questioning (n) 806 unquestionably (r) 394 questioning (j) Edu 352 unquestioned (j) 241 questioner (n) 171unquestionable (j) 100 unquestioning (j) 94 unquestioningly (r) 38 questionably (r) His 16 questioned (j) Edu 13 questioningly (r) Rel 2,
1224,pioneer,827,pioneer (n) 1901 pioneering (j) 827 pioneer (v) 793,
1225,word,826,word (n) 42360 wording (n) 571 word (v) 255 wordless (j) Hum 48 wordy (j) Hum 31 wordlessly (r) Rel 16,
1226,anecdote,826,anecdotal (j) 826 anecdote (n) Hum 655,
1227,erroneous,825,erroneous (j) 605 erroneously (r) 220,
1228,emulate,820,emulate (v) 820 emulation (n) Hum 214 emulator (n) Sci 38,
1229,refute,820,refute (v) 669 refutation (n) 151,
1230,workload,803,workload (n) 803,
1231,adequacy,803,inadequacy (n) 803 adequacy (n) Edu 761,
1232,decrease,801,decrease (v) Med 6944 decrease (n) Med 2754 decreased (j) Med 948 decreasing (j) 801,
1233,fabricate,801,fabrication (n) Sci 742 fabricate (v) 718 fabricated (j) 83,
1234,stationary,800,stationary (j) 800,
1235,reciprocity,800,reciprocity (n) 800,
1236,remedy,800,remedy (n) Law+Med 2234 remedial (j) Edu 1102 remedy (v) 800 remediable (j) Law 15,
1237,intervene,796,intervention (n) Edu 19325 intervene (v) 2098 intervening (j) 568 interventionist (j) 228 interventionism (n) His 104 interventionist (n) 91,
1238,merit,794,merit (n) 2413 merit (v) 794 unmerited (j) Rel 31,
1239,lecture,792,lecture (n) Edu 3985 lecturer (n) 792 lecture (v) 683 lecturing (n) Edu 22 lectureship (n) 16 lecturing (j) Edu+Soc 13,
1240,relegate,789,relegate (v) 751 relegation (n) 38,
1241,twofold,786,twofold (r) 316 fourfold (j) 150 threefold (r) 137 fivefold (r) 105 tenfold (r) 104 tenfold (j) 78 hundredfold (r) 47 sixfold (r) Fin 37 thousandfold (n) Sci 34 eightfold (j) 32sevenfold (r) Fin 29 eightfold (r) Fin 24,
1242,subtract,785,subtract (v) 785 subtraction (n) Edu 198,
1243,intrinsic,784,intrinsic (j) Edu 2635 intrinsically (r) 784,
1244,dissolution,782,dissolution (n) 782,
1245,permeate,782,permeate (v) 782 permeation (n) 22,
1246,ancestry,781,ancestry (n) 781,
1247,informative,780,informative (j) 754 uninformative (j) 26 informativeness (n) Med 22,
1248,fruitful,776,fruitful (j) 776 fruitfully (r) Rel 78 fruitfulness (n) Rel 57 unfruitful (j) Med 12,
1249,purify,773,purify (v) 408 purification (n) 365 purified (j) Med 126 purifying (j) Rel 36,
1250,prophecy,768,prophecy (n) 768,
1251,omission,768,omission (n) 768,
1252,locale,766,locale (n) 766,
1253,micro,762,micro (n) 762,
1254,further,760,further (v) 760 furtherance (n) Law 55,
1255,ensue,760,ensuing (j) 760 ensue (v) 694,
1256,impart,758,impart (v) 758,
1257,impediment,757,impediment (n) 757,
1258,anglo,756,Anglo (j) 756 Anglo (n) 64,
1259,wherein,756,wherein (r) 756,
1260,match,755,match (v) 5808 match (n) 2382 matching (j) 769 matching (n) 419 matched (j) Edu+Med 352 mismatch (n) 336 unmatched (j) 161 mismatched (j) 41 mismatch (v) 30rematch (n) Fin 24 matchless (j) Law 17,
1261,endemic,753,endemic (j) 753,
1262,instruct,745,instruction (n) Edu 17609 instructional (j) Edu 6810 instructor (n) Edu 6126 instruct (v) 2666 instructive (j) 745 instructionally (r) Edu 31,
1263,anatomy,745,anatomy (n) Med 994 anatomical (j) 630 anatomically (r) 115 anatomist (n) Hum 94,
1264,incidental,744,incidental (j) 744 incidentally (r) 538 incidentals (n) Med 11,
1265,requisite,744,prerequisite (n) Edu 1055 requisite (j) 548 prerequisite (j) Edu 201 requisite (n) 196,
1266,tolerant,743,intolerance (n) 743 tolerant (j) 714 intolerant (j) 274 tolerantly (r) Rel 5,
1267,penetrate,742,penetrate (v) 1629 penetration (n) 742 penetrating (j) 334 interpenetration (n) Hum 66 penetrative (j) Soc 46,
1268,intimate,741,intimate (j) 2273 intimacy (n) Rel 1910 intimately (r) 741 intimate (v) 422 intimation (n) Hum 113,
1269,concentrate,741,concentration (n) Med 8027 concentrate (v) 5307 concentrated (j) 741 concentrate (n) Med 96,
1270,vignette,739,vignette (n) 739,
1271,stratum,739,stratum (n) 739,
1272,bond,738,bond (n) Fin 6373 bond (v) Fin 875 bonding (n) 738 bonded (j) 83,
1273,biomedical,737,biomedical (j) 737,
1274,paternal,737,paternal (j) 515 paternalism (n) 222 paternally (r) Sci 12,
1275,egalitarian,735,egalitarian (j) 735 egalitarianism (n) 246 egalitarian (n) Rel 129,
1276,chief,734,chief (j) 6134 chief (n) His 5965 chiefly (r) 734,
1277,extrapolate,733,extrapolate (v) 488 extrapolation (n) 245,
1278,extant,732,extant (j) 732,
1279,academia,732,academia (n) 732,
1280,accrue,728,accrue (v) 679 accrual (n) 49 accrued (j) 43,
1281,compulsory,723,compulsory (j) 723,
1282,presuppose,720,presuppose (v) 720 presupposition (n) Rel 352 presupposed (j) Hum 32,
1283,priority,718,priority (n) 7378 prioritize (v) 574 prioritization (n) 112 prioritized (j) 32,
1284,simplistic,718,simplistic (j) 665 simplistically (r) 53,
1285,repetitive,717,repetitive (j) 717 repetitively (r) Med 33 repetitiveness (n) 22,
1286,seminal,715,seminal (j) 715,
1287,predetermine,714,predetermined (j) 535 predetermine (v) 179,
1288,simulate,714,simulation (n) Sci 3481 simulate (v) Sci 1417 simulated (j) 714 simulator (n) Sci 539,
1289,afore,713,aforementioned (j) 713 afore (c) Edu 4,
1290,enumerate,712,enumerate (v) 527 enumeration (n) 185 enumerator (n) His 33,
1291,deplete,709,depletion (n) 837 deplete (v) 709 depleted (j) 201,
1292,tacit,708,tacit (j) 476 tacitly (r) 232,
1293,provisional,707,provisional (j) 707 provisionally (r) Law+Hum 113,
1294,oppress,706,oppression (n) 1927 oppressive (j) 764 oppressed (j) 706 oppress (v) 413 oppressor (n) Rel 253 oppressively (r) 20 oppressiveness (n) 14,
1295,negligible,706,negligible (j) 706 negligibly (r) 18,
1296,ramification,705,ramification (n) 705,
1297,intermediary,705,intermediary (n) 705,
1298,attract,704,attract (v) 6268 attractive (j) 3671 attraction (n) 2382 attractiveness (n) 704 attracting (j) 323 unattractive (j) 260 attractor (n) Sci 115 attractively (r) 48 attracted (j) 33,
1299,propagate,692,propagate (v) 692 propagation (n) Sci 590 propagator (n) Sci 26,
1300,typology,692,typology (n) 692,
1301,transcript,689,transcript (n) 1125 transcription (n) 689 transcriptional (j) Sci 42,
1302,multidisciplinary,686,multidisciplinary (j) 686,
1303,in,685,in (i) 2367953 in (r) 72984 inner (j) 5562 in (c) 2979 inward (j) 415 inward (r) 403 in (j) Med 321 innermost (j) 270 inwardly (r) Rel 116 inwardness (n) Hum 53 inwards (r)36,
1304,diversify,684,diversify (v) Fin 1010 diversification (n) 684 diversified (j) Fin 385,
1305,avoid,681,avoid (v) 16432 avoidance (n) Soc 1678 unavoidable (j) 552 unavoidably (r) 129 avoidable (j) Med 105 avoided (j) 28,
1306,exponential,679,exponentially (r) 348 exponential (n) 331,
1307,parity,675,parity (n) 675,
1308,adverse,673,adverse (j) Med 2396 adversely (r) 673 adversity (n) 418,
1309,expend,671,expend (v) 671 expendable (j) 140 expended (j) Edu 9,
1310,elucidate,671,elucidate (v) 568 elucidation (n) 103,
1311,stagnate,671,stagnation (n) 451 stagnate (v) 220 stagnating (j) 17,
1312,quarter,670,quarter (n) 5123 quarterly (n) 459 quarterly (j) 451 quarterly (r) 211 quarter (v) 71,
1313,forgo,669,foregoing (j) 445 forgo (v) 306 forego (v) 224 foregone (j) 98,
1314,resurgence,660,resurgence (n) 660 resurgent (j) His 158,
1315,lag,658,lag (v) 821 lag (n) 658 lagged (j) Soc 94 lagging (n) Law 37,
1316,disintegrate,658,disintegration (n) 658 disintegrate (v) 414 disintegrating (j) 84 disintegrated (j) 14,
1317,concerted,654,concerted (j) 654,
1318,infant,652,infant (n) 4417 infancy (n) 652,
1319,harmony,652,harmony (n) Hum 2398 harmonious (j) 548 harmoniously (r) 104,
1320,recourse,652,recourse (n) 652,
1321,citizen,651,citizen (n) 13516 citizenship (n) His 3786 citizenry (n) 651,
1322,multiplicity,650,multiplicity (n) 650,
1323,ally,649,ally (n) His 4648 allied (j) His 1275 ally (v) 649,
1324,homogeneity,645,homogeneity (n) 645,
1325,intersect,645,intersection (n) 1042 intersect (v) 645 intersecting (j) 53,
1326,pervade,643,pervade (v) 643 pervading (j) 23,
1327,parochial,642,parochial (j) 642 parochialism (n) His 99,
1328,tenuous,634,tenuous (j) 587 tenuously (r) 47 tenuousness (n) Rel 15,
1329,inseparable,634,inseparable (j) 517 separable (j) 117 inseparably (r) Rel 50,
1330,arid,633,arid (j) 633 aridity (n) 58,
1331,acquiesce,633,acquiesce (v) 324 acquiescence (n) 309 acquiescent (j) Rel 27,
1332,null,632,null (j) 632 nullify (v) 210 nullification (n) His+Law 43 nullity (n) Law 26,
1333,prerogative,632,prerogative (n) 632,
1334,cadre,631,cadre (n) 631,
1335,staff,630,staff (n) 16589 staff (v) 941 staffer (n) Law 734 staffing (n) 630 understaffed (j) 76,
